country,gender,preference,isocode,logAvgGDPpc,GenderIndex,residualsgenderGEI_trust,residualsgenderGDP_trust,residualslogAvgGDPpc_trust,residualsGenderIndex_trust,residualsgenderGEI_altruism,residualsgenderGDP_altruism,residualslogAvgGDPpc_altruism,residualsGenderIndex_altruism,residualsgenderGEI_negrecip,residualsgenderGDP_negrecip,residualslogAvgGDPpc_negrecip,residualsGenderIndex_negrecip,residualsgenderGEI_posrecip,residualsgenderGDP_posrecip,residualslogAvgGDPpc_posrecip,residualsGenderIndex_posrecip,residualsgenderGEI_risktaking,residualsgenderGDP_risktaking,residualslogAvgGDPpc_risktaking,residualsGenderIndex_risktaking,residualsgenderGEI_patience,residualsgenderGDP_patience,residualslogAvgGDPpc_patience,residualsGenderIndex_patience
Moldova,0.0986008748662161,posrecip,MDA,7.71549766835688,0.496311549190013,-0.0288586337260122,0.0331921460059575,-1.26492485608792,0.953610568544047,-0.166894409323375,-0.0905609949604676,-1.26492485608792,0.953610568544047,-8.35429479381124e-06,0.0457261256855301,-1.26492485608792,0.953610568544047,0.0383401529989499,0.0674106652474452,-1.26492485608792,0.953610568544047,-0.0859320951856758,-0.0438748709594123,-1.26492485608792,0.953610568544047,-0.193571528788818,-0.149564996152654,-1.26492485608792,0.953610568544047
Moldova,0.110693060628692,risktaking,MDA,7.71549766835688,0.496311549190013,-0.0288586337260122,0.0331921460059575,-1.26492485608792,0.953610568544047,-0.166894409323375,-0.0905609949604676,-1.26492485608792,0.953610568544047,-8.35429479381124e-06,0.0457261256855301,-1.26492485608792,0.953610568544047,0.0383401529989499,0.0674106652474452,-1.26492485608792,0.953610568544047,-0.0859320951856758,-0.0438748709594123,-1.26492485608792,0.953610568544047,-0.193571528788818,-0.149564996152654,-1.26492485608792,0.953610568544047
Moldova,-0.125203168349533,patience,MDA,7.71549766835688,0.496311549190013,-0.0288586337260122,0.0331921460059575,-1.26492485608792,0.953610568544047,-0.166894409323375,-0.0905609949604676,-1.26492485608792,0.953610568544047,-8.35429479381124e-06,0.0457261256855301,-1.26492485608792,0.953610568544047,0.0383401529989499,0.0674106652474452,-1.26492485608792,0.953610568544047,-0.0859320951856758,-0.0438748709594123,-1.26492485608792,0.953610568544047,-0.193571528788818,-0.149564996152654,-1.26492485608792,0.953610568544047
Morocco,0.0358615387845514,trust,MAR,7.87263480044974,-2.71270594413713,0.0760850734374731,0.00336636892275834,0.750012987318365,-2.34744311023164,0.11449955813545,0.0357568798197778,0.750012987318365,-2.34744311023164,0.119660755578237,0.0751359937610773,0.750012987318365,-2.34744311023164,0.153568459715474,0.127752596909228,0.750012987318365,-2.34744311023164,0.21607859644341,0.178044526316681,0.750012987318365,-2.34744311023164,-0.0977724855793378,-0.161318738306638,0.750012987318365,-2.34744311023164
Morocco,0.0941030633505713,altruism,MAR,7.87263480044974,-2.71270594413713,0.0760850734374731,0.00336636892275834,0.750012987318365,-2.34744311023164,0.11449955813545,0.0357568798197778,0.750012987318365,-2.34744311023164,0.119660755578237,0.0751359937610773,0.750012987318365,-2.34744311023164,0.153568459715474,0.127752596909228,0.750012987318365,-2.34744311023164,0.21607859644341,0.178044526316681,0.750012987318365,-2.34744311023164,-0.0977724855793378,-0.161318738306638,0.750012987318365,-2.34744311023164
Morocco,0.19114274167977,negrecip,MAR,7.87263480044974,-2.71270594413713,0.0760850734374731,0.00336636892275834,0.750012987318365,-2.34744311023164,0.11449955813545,0.0357568798197778,0.750012987318365,-2.34744311023164,0.119660755578237,0.0751359937610773,0.750012987318365,-2.34744311023164,0.153568459715474,0.127752596909228,0.750012987318365,-2.34744311023164,0.21607859644341,0.178044526316681,0.750012987318365,-2.34744311023164,-0.0977724855793378,-0.161318738306638,0.750012987318365,-2.34744311023164
Morocco,0.162426905078825,posrecip,MAR,7.87263480044974,-2.71270594413713,0.0760850734374731,0.00336636892275834,0.750012987318365,-2.34744311023164,0.11449955813545,0.0357568798197778,0.750012987318365,-2.34744311023164,0.119660755578237,0.0751359937610773,0.750012987318365,-2.34744311023164,0.153568459715474,0.127752596909228,0.750012987318365,-2.34744311023164,0.21607859644341,0.178044526316681,0.750012987318365,-2.34744311023164,-0.0977724855793378,-0.161318738306638,0.750012987318365,-2.34744311023164
Morocco,0.337642847564857,risktaking,MAR,7.87263480044974,-2.71270594413713,0.0760850734374731,0.00336636892275834,0.750012987318365,-2.34744311023164,0.11449955813545,0.0357568798197778,0.750012987318365,-2.34744311023164,0.119660755578237,0.0751359937610773,0.750012987318365,-2.34744311023164,0.153568459715474,0.127752596909228,0.750012987318365,-2.34744311023164,0.21607859644341,0.178044526316681,0.750012987318365,-2.34744311023164,-0.0977724855793378,-0.161318738306638,0.750012987318365,-2.34744311023164
Morocco,-0.132045572288481,patience,MAR,7.87263480044974,-2.71270594413713,0.0760850734374731,0.00336636892275834,0.750012987318365,-2.34744311023164,0.11449955813545,0.0357568798197778,0.750012987318365,-2.34744311023164,0.119660755578237,0.0751359937610773,0.750012987318365,-2.34744311023164,0.153568459715474,0.127752596909228,0.750012987318365,-2.34744311023164,0.21607859644341,0.178044526316681,0.750012987318365,-2.34744311023164,-0.0977724855793378,-0.161318738306638,0.750012987318365,-2.34744311023164
Netherlands,0.213201605252958,trust,NLD,10.8220941128038,2.42757369529271,0.0490421769679195,0.0460215785054241,0.723603458090797,1.06532005597945,-0.0332834159984434,-0.0466842378744853,0.723603458090797,1.06532005597945,0.151951118861411,0.141523799649216,0.723603458090797,1.06532005597945,-0.0342192486582223,-0.0430941634413147,0.723603458090797,1.06532005597945,0.148055532942281,0.13583551920551,0.723603458090797,1.06532005597945,0.0779066776942838,0.086588234557587,0.723603458090797,1.06532005597945
Netherlands,0.18033049676782,altruism,NLD,10.8220941128038,2.42757369529271,0.0490421769679195,0.0460215785054241,0.723603458090797,1.06532005597945,-0.0332834159984434,-0.0466842378744853,0.723603458090797,1.06532005597945,0.151951118861411,0.141523799649216,0.723603458090797,1.06532005597945,-0.0342192486582223,-0.0430941634413147,0.723603458090797,1.06532005597945,0.148055532942281,0.13583551920551,0.723603458090797,1.06532005597945,0.0779066776942838,0.086588234557587,0.723603458090797,1.06532005597945
Netherlands,0.359325343182574,negrecip,NLD,10.8220941128038,2.42757369529271,0.0490421769679195,0.0460215785054241,0.723603458090797,1.06532005597945,-0.0332834159984434,-0.0466842378744853,0.723603458090797,1.06532005597945,0.151951118861411,0.141523799649216,0.723603458090797,1.06532005597945,-0.0342192486582223,-0.0430941634413147,0.723603458090797,1.06532005597945,0.148055532942281,0.13583551920551,0.723603458090797,1.06532005597945,0.0779066776942838,0.086588234557587,0.723603458090797,1.06532005597945
