country,gender,preference,isocode,logAvgGDPpc,GenderIndexRescaled,genderOrig,residualsgenderGEI_trust,residualsgenderGDP_trust,residualslogAvgGDPpc_trust,residualsGenderIndex_trust,residualsgenderGEI_altruism,residualsgenderGDP_altruism,residualslogAvgGDPpc_altruism,residualsGenderIndex_altruism,residualsgenderGEI_negrecip,residualsgenderGDP_negrecip,residualslogAvgGDPpc_negrecip,residualsGenderIndex_negrecip,residualsgenderGEI_posrecip,residualsgenderGDP_posrecip,residualslogAvgGDPpc_posrecip,residualsGenderIndex_posrecip,residualsgenderGEI_risktaking,residualsgenderGDP_risktaking,residualslogAvgGDPpc_risktaking,residualsGenderIndex_risktaking,residualsgenderGEI_patience,residualsgenderGDP_patience,residualslogAvgGDPpc_patience,residualsGenderIndex_patience,meanGender,stdGender
Algeria,0.303132585536709,risktaking,DZA,8.37734266346542,0.16542203180228,-0.303132585536709,0.172405930958805,0.0944466814566235,0.904224696971789,-0.310137641363176,0.109651738079874,0.0283135129860509,0.904224696971789,-0.310137641363176,0.0785934220861501,0.0220729211816254,0.904224696971789,-0.310137641363176,0.156533396669439,0.129411738401717,0.904224696971789,-0.310137641363176,0.184210348229675,0.131398286088649,0.904224696971789,-0.310137641363176,0.0832590735129475,0.0168568578297439,0.904224696971789,-0.310137641363176,-0.182219383024572,0.0253670250292599
Algeria,0.0610812309827107,patience,DZA,8.37734266346542,0.16542203180228,-0.0610812309827107,0.172405930958805,0.0944466814566235,0.904224696971789,-0.310137641363176,0.109651738079874,0.0283135129860509,0.904224696971789,-0.310137641363176,0.0785934220861501,0.0220729211816254,0.904224696971789,-0.310137641363176,0.156533396669439,0.129411738401717,0.904224696971789,-0.310137641363176,0.184210348229675,0.131398286088649,0.904224696971789,-0.310137641363176,0.0832590735129475,0.0168568578297439,0.904224696971789,-0.310137641363176,-0.0555686251652444,0.0242829699449249
Argentina,0.0879160585389234,trust,ARG,9.15503477940437,0.524036016456781,0.0879160585389234,0.0148153390109867,0.000107719843843432,0.339869791085632,-0.0130262225717859,0.109251811309954,0.0943871357024417,0.339869791085632,-0.0130262225717859,0.0968478648225003,0.0890985987829708,0.339869791085632,-0.0130262225717859,0.115698537638623,0.108264272050454,0.339869791085632,-0.0130262225717859,0.0467316412162676,0.0385013265885252,0.339869791085632,-0.0130262225717859,0.0509997363590935,0.0426326884596145,0.339869791085632,-0.0130262225717859,0.0675390679804523,0.027358290079596
Argentina,0.220304790450496,altruism,ARG,9.15503477940437,0.524036016456781,0.220304790450496,0.0148153390109867,0.000107719843843432,0.339869791085632,-0.0130262225717859,0.109251811309954,0.0943871357024417,0.339869791085632,-0.0130262225717859,0.0968478648225003,0.0890985987829708,0.339869791085632,-0.0130262225717859,0.115698537638623,0.108264272050454,0.339869791085632,-0.0130262225717859,0.0467316412162676,0.0385013265885252,0.339869791085632,-0.0130262225717859,0.0509997363590935,0.0426326884596145,0.339869791085632,-0.0130262225717859,0.105276154934275,0.0272856865563256
Argentina,0.24075880628655,negrecip,ARG,9.15503477940437,0.524036016456781,-0.24075880628655,0.0148153390109867,0.000107719843843432,0.339869791085632,-0.0130262225717859,0.109251811309954,0.0943871357024417,0.339869791085632,-0.0130262225717859,0.0968478648225003,0.0890985987829708,0.339869791085632,-0.0130262225717859,0.115698537638623,0.108264272050454,0.339869791085632,-0.0130262225717859,0.0467316412162676,0.0385013265885252,0.339869791085632,-0.0130262225717859,0.0509997363590935,0.0426326884596145,0.339869791085632,-0.0130262225717859,-0.140035737352011,0.0245438231557946
Argentina,0.172220282699385,posrecip,ARG,9.15503477940437,0.524036016456781,0.172220282699385,0.0148153390109867,0.000107719843843432,0.339869791085632,-0.0130262225717859,0.109251811309954,0.0943871357024417,0.339869791085632,-0.0130262225717859,0.0968478648225003,0.0890985987829708,0.339869791085632,-0.0130262225717859,0.115698537638623,0.108264272050454,0.339869791085632,-0.0130262225717859,0.0467316412162676,0.0385013265885252,0.339869791085632,-0.0130262225717859,0.0509997363590935,0.0426326884596145,0.339869791085632,-0.0130262225717859,0.0544620005290997,0.0229528190378475
Argentina,0.232625282339505,risktaking,ARG,9.15503477940437,0.524036016456781,-0.232625282339505,0.0148153390109867,0.000107719843843432,0.339869791085632,-0.0130262225717859,0.109251811309954,0.0943871357024417,0.339869791085632,-0.0130262225717859,0.0968478648225003,0.0890985987829708,0.339869791085632,-0.0130262225717859,0.115698537638623,0.108264272050454,0.339869791085632,-0.0130262225717859,0.0467316412162676,0.0385013265885252,0.339869791085632,-0.0130262225717859,0.0509997363590935,0.0426326884596145,0.339869791085632,-0.0130262225717859,-0.182219383024572,0.0253670250292599
Argentina,0.111081370528686,patience,ARG,9.15503477940437,0.524036016456781,-0.111081370528686,0.0148153390109867,0.000107719843843432,0.339869791085632,-0.0130262225717859,0.109251811309954,0.0943871357024417,0.339869791085632,-0.0130262225717859,0.0968478648225003,0.0890985987829708,0.339869791085632,-0.0130262225717859,0.115698537638623,0.108264272050454,0.339869791085632,-0.0130262225717859,0.0467316412162676,0.0385013265885252,0.339869791085632,-0.0130262225717859,0.0509997363590935,0.0426326884596145,0.339869791085632,-0.0130262225717859,-0.0555686251652444,0.0242829699449249
Australia,0.261470597161703,trust,AUS,10.831083350524,0.616113799720087,0.261470597161703,0.162341257108528,0.0915041103612583,1.67133415720329,-0.0534961217684003,0.147825723353795,0.0763297624374382,1.67133415720329,-0.0534961217684003,0.167858446512031,0.13112732548039,1.67133415720329,-0.0534961217684003,-0.0214572798490691,-0.0577343124615918,1.67133415720329,-0.0534961217684003,0.130558889848622,0.0912709399668422,1.67133415720329,-0.0534961217684003,0.0350278379784462,-0.00442544150613741,1.67133415720329,-0.0534961217684003,0.0675390679804523,0.027358290079596
Australia,0.285914334594291,altruism,AUS,10.831083350524,0.616113799720087,0.285914334594291,0.162341257108528,0.0915041103612583,1.67133415720329,-0.0534961217684003,0.147825723353795,0.0763297624374382,1.67133415720329,-0.0534961217684003,0.167858446512031,0.13112732548039,1.67133415720329,-0.0534961217684003,-0.0214572798490691,-0.0577343124615918,1.67133415720329,-0.0534961217684003,0.130558889848622,0.0912709399668422,1.67133415720329,-0.0534961217684003,0.0350278379784462,-0.00442544150613741,1.67133415720329,-0.0534961217684003,0.105276154934275,0.0272856865563256
Australia,0.329905406823884,negrecip,AUS,10.831083350524,0.616113799720087,-0.329905406823884,0.162341257108528,0.0915041103612583,1.67133415720329,-0.0534961217684003,0.147825723353795,0.0763297624374382,1.67133415720329,-0.0534961217684003,0.167858446512031,0.13112732548039,1.67133415720329,-0.0534961217684003,-0.0214572798490691,-0.0577343124615918,1.67133415720329,-0.0534961217684003,0.130558889848622,0.0912709399668422,1.67133415720329,-0.0534961217684003,0.0350278379784462,-0.00442544150613741,1.67133415720329,-0.0534961217684003,-0.140035737352011,0.0245438231557946
Australia,0.0447041034263177,posrecip,AUS,10.831083350524,0.616113799720087,0.0447041034263177,0.162341257108528,0.0915041103612583,1.67133415720329,-0.0534961217684003,0.147825723353795,0.0763297624374382,1.67133415720329,-0.0534961217684003,0.167858446512031,0.13112732548039,1.67133415720329,-0.0534961217684003,-0.0214572798490691,-0.0577343124615918,1.67133415720329,-0.0534961217684003,0.130558889848622,0.0912709399668422,1.67133415720329,-0.0534961217684003,0.0350278379784462,-0.00442544150613741,1.67133415720329,-0.0534961217684003,0.0544620005290997,0.0229528190378475
Australia,0.333648119178964,risktaking,AUS,10.831083350524,0.616113799720087,-0.333648119178964,0.162341257108528,0.0915041103612583,1.67133415720329,-0.0534961217684003,0.147825723353795,0.0763297624374382,1.67133415720329,-0.0534961217684003,0.167858446512031,0.13112732548039,1.67133415720329,-0.0534961217684003,-0.0214572798490691,-0.0577343124615918,1.67133415720329,-0.0534961217684003,0.130558889848622,0.0912709399668422,1.67133415720329,-0.0534961217684003,0.0350278379784462,-0.00442544150613741,1.67133415720329,-0.0534961217684003,-0.182219383024572,0.0253670250292599
Australia,0.116230428360098,patience,AUS,10.831083350524,0.616113799720087,-0.116230428360098,0.162341257108528,0.0915041103612583,1.67133415720329,-0.0534961217684003,0.147825723353795,0.0763297624374382,1.67133415720329,-0.0534961217684003,0.167858446512031,0.13112732548039,1.67133415720329,-0.0534961217684003,-0.0214572798490691,-0.0577343124615918,1.67133415720329,-0.0534961217684003,0.130558889848622,0.0912709399668422,1.67133415720329,-0.0534961217684003,0.0350278379784462,-0.00442544150613741,1.67133415720329,-0.0534961217684003,-0.0555686251652444,0.0242829699449249
